email,fullName,phone,cardToken,maskedPan,expiry,brand,issuerCountryCode,issuerCountryName,amount,createdAt,txExternalId
user0010@example.com,Vika Koval,+380525105501,tok_000112,3760********5134,07/27,AMEX,DE,Germany,146.6,2026-02-05T04:26:41.8210176Z,tx_e8136de3809c4d78b620f7c020c5da2a
user0038@example.com,Daria Koval,+380923510080,tok_000009,3129********0254,01/32,VISA,RO,Romania,151.47,2026-02-23T21:35:41.8210176Z,tx_80a4b5888dd24d2280c4e3683ca665dd
user0015@example.com,Kateryna Shevchenko,+380991041747,tok_000051,5622********4813,11/26,VISA,RO,Romania,61.63,2026-02-23T07:27:41.8210176Z,tx_4d5e9520fb9c4604855398bf3e874940
user0000@example.com,Olena Melnyk,+380577990902,tok_000027,6636********4319,02/28,AMEX,IT,Italy,221.82,2026-02-16T04:14:41.8210176Z,tx_aac1f7f7fd134786a418721ba115bb6c
user0024@example.com,Iryna Bondarenko,+380562225214,tok_000006,7397********7237,06/34,MASTERCARD,ES,Spain,381.4,2026-02-24T17:39:41.8210176Z,tx_e044448c8e4d41aca0579fc7189450f8
user0021@example.com,Iryna Shevchenko,+380766506027,tok_000099,9562********9141,05/32,MASTERCARD,UA,Ukraine,265.08,2026-01-31T16:51:41.8210176Z,tx_883539153d824989a48d17a8ae7c4a80
user0021@example.com,Olena Koval,+380658273474,tok_000080,7972********9304,03/34,MASTERCARD,GB,United Kingdom,390.55,2026-02-10T22:21:41.8210176Z,tx_695d3b7a817f4c548f6b25b0307e075a
user0002@example.com,Sofia Tkachenko,+380518757241,tok_000024,7886********2847,07/32,AMEX,IT,Italy,61.32,2026-02-07T19:27:41.8210176Z,tx_6f7019f5180642eba776e1de2a3074ee
user0044@example.com,Maria Shevchenko,+380581947723,tok_000116,2974********2393,10/34,MASTERCARD,PL,Poland,225.11,2026-02-16T14:49:41.8210176Z,tx_b92ebb72bda4432796495560faadd419
user0008@example.com,Kateryna Kravchenko,+380682368057,tok_000022,5086********7614,07/26,AMEX,PL,Poland,254.93,2026-02-03T20:22:41.8210176Z,tx_72981e2b5dfc46e894a5cd73f99d9519
user0019@example.com,Vika Shevchenko,+380595427469,tok_000031,5472********6089,02/29,VISA,IT,Italy,387.81,2026-02-22T09:29:41.8210176Z,tx_32460b62834349fd9db941f71557ed66
user0025@example.com,Maria Shevchenko,+380642073823,tok_000104,5659********6610,10/28,VISA,PL,Poland,323.19,2026-01-29T13:37:41.8210176Z,tx_cd192581e55f443cb0bd4d4426c903c4
user0047@example.com,Vika Melnyk,+380874243790,tok_000003,5433********8292,07/28,VISA,RO,Romania,101.01,2026-02-19T20:53:41.8210176Z,tx_fa551eedad6e4e6aa8d2cb85ba4b9f72
user0037@example.com,Anna Bondarenko,+380806576068,tok_000111,8963********9472,08/34,AMEX,DE,Germany,484.41,2026-02-24T05:47:41.8210176Z,tx_1f6cec64d535418bb6abd8d1e1600e92
user0004@example.com,Vika Kravchenko,+380929651356,tok_000035,3935********6269,10/26,MASTERCARD,FR,France,489.87,2026-02-08T06:04:41.8210176Z,tx_d5bc78cfd4ef4f5987eabe5bdf337c75
user0011@example.com,Sofia Koval,+380587185720,tok_000089,0589********8616,09/30,AMEX,US,United States,180.09,2026-02-12T12:07:41.8210176Z,tx_9eff327f929743fe836abf19fea694e4
user0038@example.com,Kateryna Kravchenko,+380936705791,tok_000101,0958********5690,07/32,AMEX,FR,France,266.7,2026-02-05T16:41:41.8210176Z,tx_19a2a9152e2e4c1781494124a8974d88
user0046@example.com,Olena Bondarenko,+380728539988,tok_000034,8961********5922,06/27,MASTERCARD,US,United States,301.05,2026-02-20T15:01:41.8210176Z,tx_1b8511bde13f468683477068c0474f4b
user0005@example.com,Maria Bondarenko,+380720406487,tok_000096,2510********9711,12/29,VISA,UA,Ukraine,303.88,2026-02-16T19:07:41.8210176Z,tx_2a7bf15bf82c4f34afb04af08231ab4b
user0041@example.com,Kateryna Kravchenko,+380597717224,tok_000065,1079********8031,07/26,MASTERCARD,ES,Spain,382.36,2026-02-02T17:59:41.8210176Z,tx_a453374128014a2d8d69cc4ccb065816
user0024@example.com,Sofia Kravchenko,+380510425761,tok_000005,0625********2614,04/26,MASTERCARD,CZ,Czechia,56.44,2026-02-04T14:43:41.8210176Z,tx_7496b2dfa5234111813308950242f070
user0022@example.com,Sofia Shevchenko,+380547968644,tok_000094,7020********0670,04/27,AMEX,PL,Poland,357.46,2026-01-28T15:05:41.8210176Z,tx_5042b71c8edd4024a9c8346ef8ac6f8d
user0001@example.com,Olena Tkachenko,+380920383739,tok_000076,1890********7776,08/33,AMEX,GB,United Kingdom,137.18,2026-02-02T07:24:41.8210176Z,tx_fd137a2aebda4183aaacb1cba4107e41
user0036@example.com,Olena Kravchenko,+380625660309,tok_000023,5477********6446,11/33,VISA,RO,Romania,21.35,2026-02-09T19:27:41.8210176Z,tx_5dd7b5f73dfa49f788a40c63dc36c9bc
user0015@example.com,Daria Kravchenko,+380833751534,tok_000068,0027********9473,03/32,AMEX,PL,Poland,100.54,2026-02-07T10:30:41.8210176Z,tx_6669aeae2fca48e09de837156d100c69
user0005@example.com,Daria Shevchenko,+380809429028,tok_000018,9022********9915,11/27,AMEX,IT,Italy,203.73,2026-02-21T22:22:41.8210176Z,tx_0e2d6e6ebb5d46d6bb654ab1b0004dfc
user0030@example.com,Daria Shevchenko,+380685621346,tok_000060,2096********1436,07/26,MASTERCARD,ES,Spain,234.56,2026-02-15T21:46:41.8210176Z,tx_30c53755fc834f77ba842384bdd7183b
user0004@example.com,Kateryna Bondarenko,+380814409571,tok_000084,3583********8147,06/33,AMEX,GB,United Kingdom,230.55,2026-02-21T06:59:41.8210176Z,tx_a366bfa184d74129b991841559d165ec
user0001@example.com,Kateryna Shevchenko,+380570885638,tok_000119,8269********4356,11/26,AMEX,PL,Poland,33.55,2026-02-02T03:18:41.8210176Z,tx_d43d4fa126684d8aa0b0538e288723c6
user0039@example.com,Maria Koval,+380872034540,tok_000038,5532********0848,09/26,MASTERCARD,CZ,Czechia,188.47,2026-02-16T16:17:41.8210176Z,tx_2c53646e5ab64e759aca16f9591da553
user0020@example.com,Iryna Shevchenko,+380727096575,tok_000045,5895********0977,04/26,VISA,US,United States,449.19,2026-02-21T06:39:41.8210176Z,tx_f45fbd0b38ca4a94b02e70cd1c2ab68f
user0028@example.com,Maria Melnyk,+380816060898,tok_000023,2874********2014,08/32,VISA,UA,Ukraine,160.26,2026-02-02T15:52:41.8210176Z,tx_ff577d6d6ac34e15b58d97882a075e06
user0031@example.com,Maria Shevchenko,+380622429419,tok_000057,3298********4495,06/27,AMEX,FR,France,27.99,2026-02-07T12:17:41.8210176Z,tx_66d2983d112e4916a32bd280209417e2
user0004@example.com,Sofia Koval,+380888298564,tok_000017,7626********5639,09/34,AMEX,IT,Italy,91.6,2026-01-29T17:22:41.8210176Z,tx_5d448392997e4f0b8dd20d4466d6c051
user0044@example.com,Vika Shevchenko,+380718675720,tok_000073,9930********9510,12/33,VISA,RO,Romania,275.11,2026-02-15T23:50:41.8210176Z,tx_4b73e295fbb34f59aeab2fa19baa38f5
user0015@example.com,Vika Shevchenko,+380968664411,tok_000023,5976********4233,08/32,VISA,RO,Romania,102.03,2026-02-07T20:07:41.8210176Z,tx_10fb6cb46bcd43fc9c99bb813abd3805
user0034@example.com,Anna Melnyk,+380578461182,tok_000091,2793********4314,10/33,AMEX,DE,Germany,382.12,2026-02-03T14:35:41.8210176Z,tx_aebaa0798da74cd4b59d4760bee606a3
user0046@example.com,Vika Kravchenko,+380829499311,tok_000002,2754********3258,02/26,AMEX,IT,Italy,170.42,2026-02-23T20:42:41.8210176Z,tx_2a8c7d8976d34858aa7247c4a3d4f672
user0036@example.com,Kateryna Tkachenko,+380731306880,tok_000055,1328********0478,08/27,VISA,FR,France,260.3,2026-02-03T18:09:41.8210176Z,tx_1fc7e064b8484752908f83e4a612067f
user0033@example.com,Anna Kravchenko,+380511085172,tok_000065,0799********2727,08/30,VISA,CZ,Czechia,213,2026-02-14T13:42:41.8210176Z,tx_0d37cf7eeb434e4ba7163b5884d9fcf8
user0048@example.com,Sofia Shevchenko,+380996854620,tok_000083,9885********8319,11/27,MASTERCARD,IT,Italy,390.68,2026-02-06T13:56:41.8210176Z,tx_31e337cf42c8461898a59b3504454a46
user0049@example.com,Maria Koval,+380849184272,tok_000065,8009********1969,04/31,AMEX,ES,Spain,388.28,2026-02-12T06:40:41.8210176Z,tx_bf7ed0b670be485bae916a1ef1064c2d
user0016@example.com,Maria Shevchenko,+380617307344,tok_000094,0280********0743,05/30,VISA,FR,France,24.82,2026-02-19T10:12:41.8210176Z,tx_93516ff1c4f548eb8609961e34789cd6
user0038@example.com,Anna Koval,+380656213015,tok_000113,2506********3540,03/27,AMEX,CZ,Czechia,46.68,2026-02-24T14:48:41.8210176Z,tx_52b1960e51a94d0390313e42c159e1e1
user0043@example.com,Kateryna Koval,+380666100365,tok_000006,2949********7190,04/30,MASTERCARD,US,United States,199.92,2026-02-25T21:00:41.8210176Z,tx_1c4b4100de134f2dbab1372772e82dca
user0008@example.com,Kateryna Tkachenko,+380588100108,tok_000004,5475********5120,02/34,AMEX,GB,United Kingdom,46.9,2026-02-25T11:43:41.8210176Z,tx_7697e00c229c43afb3fcb9a03a69dc1a
user0025@example.com,Vika Bondarenko,+380520403137,tok_000111,8444********8977,10/31,MASTERCARD,GB,United Kingdom,397.4,2026-02-08T09:18:41.8210176Z,tx_ee96ad4b37234d54b715ca0f8786dcce
user0004@example.com,Sofia Bondarenko,+380897144509,tok_000081,0720********8568,02/28,AMEX,RO,Romania,67.74,2026-02-18T18:37:41.8210176Z,tx_b35f87c9f32e4a4abdb0c7b7f1f401ae
user0005@example.com,Anna Kravchenko,+380989408570,tok_000074,1052********2424,03/33,AMEX,UA,Ukraine,270.74,2026-01-29T06:31:41.8210176Z,tx_8d8f356479644ed9a38fc6876fb1969f
user0001@example.com,Anna Koval,+380829243785,tok_000096,0197********4772,07/32,MASTERCARD,FR,France,15.42,2026-02-05T16:16:41.8210176Z,tx_d87c093f4bf94dd6aff16278b9875a5f
user0003@example.com,Vika Kravchenko,+380568280310,tok_000014,2923********4760,07/31,MASTERCARD,ES,Spain,140.79,2026-02-11T11:49:41.8210176Z,tx_5166e13b709c4db8952b90f176d21794
user0015@example.com,Vika Melnyk,+380532721965,tok_000057,7579********7045,03/26,VISA,GB,United Kingdom,189.64,2026-02-06T04:41:41.8210176Z,tx_c0c5dac6d1044400b111828be38a3657
user0047@example.com,Vika Melnyk,+380754784492,tok_000026,1833********8037,07/34,VISA,US,United States,246.17,2026-01-27T22:17:41.8210176Z,tx_ce535e273df74effb6bd5af52aece711
user0032@example.com,Sofia Bondarenko,+380684688334,tok_000047,0056********0649,04/34,AMEX,CZ,Czechia,432.32,2026-02-26T03:38:41.8210176Z,tx_8e0b260ab40040e78b0b544551b448d0
user0021@example.com,Sofia Kravchenko,+380541032495,tok_000075,2527********4498,03/31,MASTERCARD,ES,Spain,42.34,2026-02-21T05:51:41.8210176Z,tx_5dcfdcbe408b4dcfa2dc710d5961710f
user0004@example.com,Anna Koval,+380803034218,tok_000102,0076********8905,04/31,MASTERCARD,PL,Poland,440.79,2026-02-05T08:34:41.8210176Z,tx_d3d503da73ac4f8da9d860bbb837cf45
user0003@example.com,Maria Tkachenko,+380974628578,tok_000083,5703********1140,09/28,VISA,PL,Poland,402.05,2026-02-25T19:16:41.8210176Z,tx_d931929f9af14710bc58169aaa718cc0
user0001@example.com,Daria Tkachenko,+380585227698,tok_000101,4010********1156,11/34,VISA,FR,France,119.25,2026-02-18T16:54:41.8210176Z,tx_e1c43344f19240b5bf8d7915717d3696
user0006@example.com,Vika Kravchenko,+380668116705,tok_000074,0116********7133,08/34,MASTERCARD,ES,Spain,464.91,2026-01-28T06:14:41.8210176Z,tx_fe09aa5c0deb4cedafb77dd8b7e30e41
user0014@example.com,Sofia Melnyk,+380960527828,tok_000037,1247********0030,10/33,VISA,UA,Ukraine,41.63,2026-02-21T10:12:41.8210176Z,tx_e9f019ecbb304040ae9d9e21e50345b0
user0012@example.com,Sofia Bondarenko,+380990330881,tok_000052,3858********2924,01/30,MASTERCARD,CZ,Czechia,275.04,2026-02-22T20:31:41.8210176Z,tx_846933c234394d76b965b9892d76d9d1
user0048@example.com,Iryna Kravchenko,+380959179368,tok_000010,1748********2082,07/28,VISA,UA,Ukraine,75.42,2026-02-25T22:37:41.8210176Z,tx_10fa040a75154e17aa4ea818a63e8ece
user0026@example.com,Daria Bondarenko,+380519673774,tok_000040,7772********9931,05/34,VISA,RO,Romania,25.72,2026-02-02T07:37:41.8210176Z,tx_66637fd9de0d4b73976e775db1fcd447
user0028@example.com,Kateryna Koval,+380767346592,tok_000112,8392********7477,02/31,MASTERCARD,DE,Germany,258.74,2026-02-14T13:40:41.8210176Z,tx_7ee41078add2474f812aa06dd04ff58d
user0048@example.com,Anna Bondarenko,+380661799032,tok_000065,9099********8599,08/30,VISA,US,United States,128.35,2026-02-12T21:48:41.8210176Z,tx_ba2ccecf8a544a7396d7e2eee857be62
user0015@example.com,Olena Tkachenko,+380732742768,tok_000054,0140********9926,12/33,AMEX,ES,Spain,296.82,2026-02-10T20:32:41.8210176Z,tx_8e60dda378b04decb96a99caa1ad5e7f
user0022@example.com,Iryna Koval,+380735163276,tok_000073,5452********8824,03/26,VISA,DE,Germany,324.91,2026-02-18T11:45:41.8210176Z,tx_e6ef9c23f7eb4b5f8ac24e5dd3eea23c
user0023@example.com,Anna Kravchenko,+380503044102,tok_000076,0716********0405,05/33,AMEX,DE,Germany,395.11,2026-02-21T15:59:41.8210176Z,tx_95cd6491a9c74a3cb4fdf613f0a1cf06
user0008@example.com,Vika Koval,+380721145567,tok_000101,7381********9609,06/28,AMEX,IT,Italy,26.92,2026-02-09T18:08:41.8210176Z,tx_0558ff8ecc8b4f51ab6c9ff1df4abadd
user0017@example.com,Maria Tkachenko,+380648281849,tok_000080,6396********0394,04/29,VISA,ES,Spain,120.58,2026-02-17T11:50:41.8210176Z,tx_58bf539614d54f94bd0f570a866d12b9
user0038@example.com,Daria Shevchenko,+380879127659,tok_000071,6524********8619,01/32,AMEX,FR,France,37.9,2026-02-09T21:43:41.8210176Z,tx_30e13265ccce4d3e98094390509bc807
user0046@example.com,Kateryna Tkachenko,+380762409130,tok_000072,0811********2234,02/27,MASTERCARD,US,United States,69.85,2026-02-08T04:09:41.8210176Z,tx_584e1c10aef3484b88c3b45ac2d39b11
user0021@example.com,Vika Shevchenko,+380828159808,tok_000039,7372********1145,12/29,VISA,US,United States,275.69,2026-02-11T15:38:41.8210176Z,tx_d6f1b43be90f42aaa9bcddddf3ab40c8
user0048@example.com,Vika Tkachenko,+380627057016,tok_000040,0049********1230,04/29,MASTERCARD,US,United States,111.4,2026-01-31T21:22:41.8210176Z,tx_146aed92f8a5487ca04dc8ba0dac09be
user0049@example.com,Olena Bondarenko,+380979551673,tok_000012,5066********9575,03/27,MASTERCARD,FR,France,57.51,2026-02-14T13:53:41.8210176Z,tx_2a929d12b0134f55b8818fa6ce53cb9d
user0019@example.com,Iryna Melnyk,+380600949352,tok_000006,9642********0456,02/32,AMEX,RO,Romania,140.98,2026-02-10T17:33:41.8210176Z,tx_d54b61fa6c1b41518fd6025f7abbcc61
user0008@example.com,Kateryna Bondarenko,+380691264110,tok_000026,6030********9942,02/27,VISA,PL,Poland,290.42,2026-02-08T12:41:41.8210176Z,tx_053a205230ef4533ace5f35b3708907f
user0045@example.com,Iryna Kravchenko,+380504424775,tok_000041,9358********7842,01/26,VISA,DE,Germany,317.97,2026-02-04T09:37:41.8210176Z,tx_84df0b34426d4714944ee167af86a2ef
user0000@example.com,Olena Melnyk,+380696323643,tok_000061,0027********3085,06/27,AMEX,PL,Poland,22.55,2026-02-11T01:07:41.8210176Z,tx_25f74569829c44ecb5edc4f3d38036ab
user0009@example.com,Sofia Melnyk,+380739065870,tok_000042,7169********5961,11/28,AMEX,RO,Romania,147.8,2026-02-22T00:53:41.8210176Z,tx_34023a2a871c429fa23f8919b1c8b68b
user0029@example.com,Iryna Koval,+380659416911,tok_000076,2840********6121,09/32,VISA,PL,Poland,390.91,2026-02-10T17:07:41.8210176Z,tx_740c663658df48d89a2cef4b7f59ddcc
user0002@example.com,Daria Melnyk,+380501975897,tok_000042,0155********2917,04/29,MASTERCARD,FR,France,68.69,2026-02-05T19:11:41.8210176Z,tx_fec79f43146448b0a81ed45e53426bd4
user0045@example.com,Maria Tkachenko,+380951484164,tok_000084,7503********1646,03/27,AMEX,CZ,Czechia,118.4,2026-02-07T04:12:41.8210176Z,tx_a1cc6357f9dc420c8b3a707ab6998195
user0019@example.com,Sofia Shevchenko,+380945352174,tok_000051,8523********1220,09/26,VISA,UA,Ukraine,448.63,2026-01-30T01:41:41.8210176Z,tx_919c59b826204905a9db8039f69956a0
user0032@example.com,Vika Tkachenko,+380655999495,tok_000048,1389********4533,09/27,VISA,CZ,Czechia,416.57,2026-02-23T03:17:41.8210176Z,tx_1ad4c1084aaa4f81b5bd120bf8ac89bc
user0004@example.com,Maria Melnyk,+380835495429,tok_000093,9951********2907,10/26,AMEX,GB,United Kingdom,468.56,2026-02-03T21:41:41.8210176Z,tx_97cf6a9291ea4042896c931cf59e58a6
user0031@example.com,Olena Kravchenko,+380977469835,tok_000006,9823********9370,07/26,AMEX,PL,Poland,435.82,2026-01-30T01:20:41.8210176Z,tx_b6d2d55319044e388c1bfe9419d7f3d1
user0001@example.com,Iryna Kravchenko,+380861676088,tok_000006,4354********0611,11/29,AMEX,GB,United Kingdom,145.52,2026-02-22T21:36:41.8210176Z,tx_d4b554cde5be413b86632076e71239d7
user0012@example.com,Anna Kravchenko,+380609137293,tok_000060,1506********0634,03/29,AMEX,FR,France,126.6,2026-02-20T03:58:41.8210176Z,tx_10f50bfc03d148c9a0d175e0729d4ffb
user0022@example.com,Olena Kravchenko,+380909211011,tok_000018,0700********7205,06/31,AMEX,CZ,Czechia,58.96,2026-02-16T07:03:41.8210176Z,tx_16be5b16a12943a0aac0cd860a511777
user0040@example.com,Kateryna Kravchenko,+380605943277,tok_000002,5756********5769,08/30,MASTERCARD,RO,Romania,44.07,2026-02-23T13:07:41.8210176Z,tx_75bb6c3a43134258bc955b6a2a77e811
user0020@example.com,Olena Tkachenko,+380754139527,tok_000002,6462********0970,07/31,AMEX,RO,Romania,405.38,2026-02-19T08:59:41.8210176Z,tx_f77b97379ff241cc948d993ce45de562
user0030@example.com,Maria Kravchenko,+380897274309,tok_000032,1213********8274,07/34,AMEX,RO,Romania,88.6,2026-02-15T21:20:41.8210176Z,tx_b0a7744f53c14703945beb60241f05d0
user0044@example.com,Iryna Bondarenko,+380651051825,tok_000068,1684********6877,12/28,AMEX,UA,Ukraine,148.28,2026-01-29T10:43:41.8210176Z,tx_950d7d94f88a41129051efc01cdc615b
user0002@example.com,Kateryna Shevchenko,+380789597101,tok_000094,6004********2109,02/26,VISA,IT,Italy,166.42,2026-02-08T03:44:41.8210176Z,tx_7ceddb6ae7154dd0ae759c3034319352
user0014@example.com,Kateryna Kravchenko,+380789421450,tok_000042,9579********0369,06/30,VISA,PL,Poland,69.35,2026-02-26T03:51:41.8210176Z,tx_fc655b03b89f46c48069e4521687d8de
user0033@example.com,Kateryna Melnyk,+380614078345,tok_000048,4245********6690,03/33,AMEX,GB,United Kingdom,209.9,2026-02-01T12:19:41.8210176Z,tx_81641e0f93944cf39d988ffce910337f
user0003@example.com,Vika Bondarenko,+380937133073,tok_000015,9822********5321,02/32,VISA,ES,Spain,475.71,2026-02-21T09:36:41.8210176Z,tx_0d1cf14186d44c95bc12f8574529d23d
user0026@example.com,Vika Tkachenko,+380815334959,tok_000014,7158********8581,09/26,AMEX,PL,Poland,385.54,2026-02-08T15:00:41.8210176Z,tx_73ba0af60fe24df594f9c5335a1c4eff
user0045@example.com,Olena Bondarenko,+380889098923,tok_000046,4218********2572,01/33,VISA,CZ,Czechia,342.02,2026-02-18T15:24:41.8210176Z,tx_f8acafaf33fc4f4abbf05141bfddcb06
user0009@example.com,Vika Shevchenko,+380646302138,tok_000078,7903********8952,08/26,AMEX,ES,Spain,28.81,2026-02-14T11:28:41.8210176Z,tx_7292a8a920fc4716b4a6fb82751b10c3
user0040@example.com,Daria Koval,+380994676104,tok_000091,0271********0335,02/26,AMEX,PL,Poland,57.29,2026-02-05T23:35:41.8210176Z,tx_3701bd0a69834fcca4cb0bc160a0d4fa
user0001@example.com,Maria Shevchenko,+380594469752,tok_000014,0750********6442,05/27,VISA,UA,Ukraine,432.23,2026-02-25T06:49:41.8210176Z,tx_b50552769937486286496de87c4581fc
user0034@example.com,Kateryna Shevchenko,+380788417643,tok_000044,9122********0292,04/26,MASTERCARD,US,United States,76.03,2026-01-27T13:19:41.8210176Z,tx_afb853fa937a424f969259ec9d57e27c
user0000@example.com,Maria Bondarenko,+380880530737,tok_000031,0764********2666,04/28,MASTERCARD,UA,Ukraine,376.87,2026-02-08T10:38:41.8210176Z,tx_3b17403357ed469c859fd1afa5a5f60a
user0003@example.com,Daria Kravchenko,+380716258009,tok_000037,0026********8730,01/26,MASTERCARD,FR,France,267.91,2026-02-10T15:28:41.8210176Z,tx_b1f0ad1ac3f54e74a1cd74cb85f4e552
user0030@example.com,Kateryna Shevchenko,+380811591214,tok_000035,4038********8817,06/33,VISA,FR,France,450.4,2026-02-07T03:21:41.8210176Z,tx_cda77c37c09d42c9a62582521916c982
user0025@example.com,Sofia Koval,+380912079137,tok_000045,5438********6146,12/33,MASTERCARD,UA,Ukraine,99.47,2026-02-12T11:14:41.8210176Z,tx_31be6cbec30546baac074220419dfabd
user0024@example.com,Daria Shevchenko,+380907739055,tok_000102,3913********9902,09/27,MASTERCARD,ES,Spain,70.75,2026-02-14T13:04:41.8210176Z,tx_c0b60cc1641045b0b766ba97ae76d997
user0042@example.com,Vika Koval,+380544632363,tok_000102,9079********2784,02/28,MASTERCARD,PL,Poland,86.48,2026-02-23T14:18:41.8210176Z,tx_82b0f361b78c40c2bb8ffc17a731d316
user0006@example.com,Sofia Melnyk,+380777189826,tok_000058,3285********7331,04/26,AMEX,FR,France,20.15,2026-02-23T04:44:41.8210176Z,tx_1fa37cea5f2443268a1e865a161a8ab2
user0036@example.com,Maria Tkachenko,+380799182249,tok_000043,5822********9340,06/26,VISA,RO,Romania,69.16,2026-02-24T11:58:41.8210176Z,tx_d763993dae594f898f1bbe32f711c0a9
user0036@example.com,Vika Bondarenko,+380855306380,tok_000044,5150********8839,10/34,VISA,PL,Poland,188.38,2026-02-09T05:47:41.8210176Z,tx_76a95c9688044c39b605d6d0a38e825e
user0003@example.com,Kateryna Koval,+380604159857,tok_000034,4176********2583,10/33,VISA,GB,United Kingdom,122.23,2026-02-11T12:12:41.8210176Z,tx_f5965c6d63c04af4ae7aa97d6be4ebca
user0028@example.com,Anna Kravchenko,+380511455904,tok_000088,7453********8305,03/27,AMEX,RO,Romania,470.52,2026-02-10T04:14:41.8210176Z,tx_e04684ee156d4feb9cd038eb77bc6d51
user0048@example.com,Sofia Koval,+380898326392,tok_000073,3627********8422,06/32,AMEX,ES,Spain,138.26,2026-02-18T23:49:41.8210176Z,tx_365f2b1bb33e4f7787afe5ce5f732849
user0019@example.com,Iryna Bondarenko,+380769700068,tok_000002,5143********7933,11/27,MASTERCARD,RO,Romania,125.81,2026-02-18T14:58:41.8210176Z,tx_df501089b58f43ae8d20a7befb66c3b4
user0005@example.com,Anna Kravchenko,+380528316065,tok_000002,6607********2251,01/29,VISA,UA,Ukraine,451.65,2026-02-14T04:43:41.8210176Z,tx_c40d21c482df4343a79b6568a8524201
user0013@example.com,Iryna Tkachenko,+380767237613,tok_000042,7760********0135,05/26,VISA,DE,Germany,447.82,2026-02-06T23:10:41.8210176Z,tx_c25adf10e72e4ad9b805480a0473acda
user0046@example.com,Kateryna Tkachenko,+380974051563,tok_000106,1001********5166,01/29,AMEX,US,United States,392.3,2026-02-09T05:14:41.8210176Z,tx_4eea8ff7776d41f3bef38908fc131824
user0030@example.com,Iryna Kravchenko,+380607628533,tok_000053,5729********5934,07/27,AMEX,UA,Ukraine,103.95,2026-02-09T03:06:41.8210176Z,tx_b1b7d0047b60467dbbecb71303480253
user0022@example.com,Kateryna Koval,+380967977357,tok_000092,7248********9876,03/32,MASTERCARD,UA,Ukraine,71.35,2026-02-14T18:54:41.8210176Z,tx_e88d280132964298b5fba83ff4826fbc
user0044@example.com,Maria Shevchenko,+380793020971,tok_000077,5424********2879,01/34,VISA,IT,Italy,56.5,2026-02-03T10:00:41.8210176Z,tx_b71b567206d5440286cf220d0abcf493
user0006@example.com,Vika Shevchenko,+380500342956,tok_000040,5965********8051,02/29,AMEX,ES,Spain,475.85,2026-02-10T10:13:41.8210176Z,tx_7f8a2e9cbe5c4794a3beb4629f8f8f05
user0002@example.com,Kateryna Bondarenko,+380808426250,tok_000035,3047********4072,10/27,MASTERCARD,PL,Poland,459.27,2026-02-01T23:44:41.8210176Z,tx_245ecf69b0ff40b89516d9e501a546c8
user0018@example.com,Olena Tkachenko,+380682177916,tok_000030,4738********1212,08/33,MASTERCARD,US,United States,57.63,2026-02-05T11:46:41.8210176Z,tx_306e316379ca4e6f9848c9e3a1fc34ce
user0016@example.com,Maria Melnyk,+380791618305,tok_000050,2897********0663,01/27,AMEX,RO,Romania,44.11,2026-02-12T20:36:41.8210176Z,tx_afc5c70338ad47c2b79824bf151194e1
user0015@example.com,Olena Melnyk,+380609629295,tok_000032,7380********8726,12/26,MASTERCARD,FR,France,244.62,2026-02-15T06:24:41.8210176Z,tx_e4638e438a4a4545adb06c1ca7888a74
user0049@example.com,Kateryna Bondarenko,+380784471481,tok_000092,2903********9955,04/28,VISA,ES,Spain,383.9,2026-02-03T16:59:41.8210176Z,tx_8537b22be96f4113b5cfa38f598a5dc1
user0008@example.com,Daria Shevchenko,+380515150500,tok_000087,4280********6337,01/26,AMEX,RO,Romania,403.76,2026-02-13T00:03:41.8210176Z,tx_63dd749b63404355b37f38c5c5591ad5
user0040@example.com,Anna Bondarenko,+380738518522,tok_000110,1372********9143,07/33,MASTERCARD,GB,United Kingdom,228.22,2026-02-17T23:31:41.8210176Z,tx_ffbb37f354d642e88cf543216fc80388
user0004@example.com,Sofia Kravchenko,+380701818442,tok_000044,8301********2207,01/26,MASTERCARD,PL,Poland,470.25,2026-02-21T14:58:41.8210176Z,tx_fb4f4a3a81404dd6987dc237d54b6c0c
user0028@example.com,Maria Bondarenko,+380756641763,tok_000049,6871********7352,07/29,VISA,US,United States,344.69,2026-02-13T18:46:41.8210176Z,tx_00f1a93602d74dfea76cc19a044568d1
user0026@example.com,Kateryna Shevchenko,+380685692936,tok_000003,7979********3729,09/28,VISA,RO,Romania,200.66,2026-02-04T02:04:41.8210176Z,tx_9cb0644fe9ae48458123854091912488
user0046@example.com,Anna Melnyk,+380519287477,tok_000033,9942********5426,12/26,AMEX,FR,France,213.7,2026-02-01T15:17:41.8210176Z,tx_1b0b43e68e364acc96b0e2dc5364b35a
user0014@example.com,Sofia Koval,+380730806312,tok_000111,5185********9101,05/33,AMEX,CZ,Czechia,314.09,2026-02-18T07:27:41.8210176Z,tx_97b1c312f42449fbaf3cd6833dfee32a
user0044@example.com,Anna Kravchenko,+380573024222,tok_000035,7284********6146,08/34,VISA,GB,United Kingdom,427.12,2026-02-05T06:10:41.8210176Z,tx_4c3d78544d5d43e5891d1adebb0ede81
user0022@example.com,Anna Koval,+380946140847,tok_000046,1947********4898,12/34,AMEX,PL,Poland,11.23,2026-02-03T09:36:41.8210176Z,tx_9015f2bdf1634883a861907d8235fdb3
